,Customer ID,Age,Gender,Product,Category,Location,Season,Review Rating,Subscription Status,Discount Applied,Promo Code Used,Previous Purchases,Frequency of Purchases,Date,Quantity,Purchase Amount (USD),Sales,Holiday,Year,Month,Day,Age Group,Previous Purchases Group
165,166,42,Male,Handbag,Accessories,Kentucky,Winter,2.8,True,True,True,7,Monthly,2023-04-02,4,60,240.0,No Holiday,2023,4,2,Adult,0-10
166,167,46,Male,Sneakers,Footwear,Delaware,Fall,4.0,True,True,True,30,Monthly,2023-09-17,3,31,93.0,No Holiday,2023,9,17,Adult,31-40
167,168,33,Male,Gloves,Accessories,Arkansas,Fall,4.0,True,True,True,14,Every 3 Months,2023-02-24,1,27,27.0,No Holiday,2023,2,24,Young Adult,11-20
168,169,34,Male,Shoes,Footwear,Louisiana,Summer,3.0,True,True,True,5,Fortnightly,2023-11-17,3,80,240.0,No Holiday,2023,11,17,Young Adult,0-10
169,170,27,Male,Jacket,Outerwear,Nevada,Summer,3.3,True,True,True,3,Every 3 Months,2023-06-02,2,30,60.0,No Holiday,2023,6,2,Young Adult,0-10
170,171,52,Male,Shirt,Clothing,Wyoming,Fall,2.6,True,True,True,46,Bi-Weekly,2023-11-24,3,25,75.0,Black Friday,2023,11,24,Senior,41-50
171,172,29,Male,Shorts,Clothing,Virginia,Summer,3.6,True,True,True,4,Weekly,2023-09-17,2,35,70.0,No Holiday,2023,9,17,Young Adult,0-10
172,173,54,Male,Jewelry,Accessories,Nebraska,Summer,3.9,True,True,True,42,Bi-Weekly,2023-11-08,4,67,268.0,No Holiday,2023,11,8,Senior,41-50
173,174,25,Male,Hat,Accessories,Hawaii,Fall,3.4,True,True,True,30,Annually,2023-04-12,1,46,46.0,No Holiday,2023,4,12,Young Adult,31-40
174,175,41,Male,Shoes,Footwear,Vermont,Winter,3.5,True,True,True,37,Annually,2023-03-20,4,35,140.0,No Holiday,2023,3,20,Adult,31-40
175,176,53,Male,Coat,Outerwear,Oklahoma,Fall,2.8,True,True,True,2,Annually,2023-07-11,2,86,172.0,No Holiday,2023,7,11,Senior,0-10
176,177,53,Male,Backpack,Accessories,New Hampshire,Spring,2.7,True,True,True,30,Quarterly,2023-03-24,2,81,162.0,No Holiday,2023,3,24,Senior,31-40
177,178,21,Male,Hoodie,Clothing,Kansas,Fall,3.7,True,True,True,47,Monthly,2023-10-04,2,42,84.0,No Holiday,2023,10,4,Young Adult,41-50
178,179,61,Male,Skirt,Clothing,Idaho,Fall,4.3,True,True,True,21,Quarterly,2023-09-29,1,43,43.0,No Holiday,2023,9,29,Senior,21-30
179,180,64,Male,Boots,Footwear,Illinois,Fall,4.9,True,True,True,9,Fortnightly,2023-01-01,3,31,93.0,New Year's Day,2023,1,1,Senior,0-10
180,181,51,Male,Sandals,Footwear,South Dakota,Fall,3.3,True,True,True,12,Fortnightly,2023-11-03,4,81,324.0,No Holiday,2023,11,3,Senior,11-20
181,182,32,Male,Pants,Clothing,Massachusetts,Summer,4.7,True,True,True,4,Weekly,2023-06-15,4,61,244.0,No Holiday,2023,6,15,Young Adult,0-10
182,183,38,Male,Gloves,Accessories,Alabama,Summer,2.8,True,True,True,10,Annually,2023-09-08,3,96,288.0,No Holiday,2023,9,8,Adult,11-20
183,184,58,Male,Skirt,Clothing,Ohio,Spring,3.6,True,True,True,26,Weekly,2023-01-10,4,29,116.0,No Holiday,2023,1,10,Senior,21-30
184,185,32,Male,Sneakers,Footwear,Hawaii,Spring,3.0,True,True,True,40,Fortnightly,2023-02-27,1,33,33.0,No Holiday,2023,2,27,Young Adult,41-50
185,186,46,Male,T-shirt,Clothing,Wisconsin,Summer,4.5,True,True,True,34,Fortnightly,2023-07-05,4,32,128.0,No Holiday,2023,7,5,Adult,31-40
186,187,39,Male,Backpack,Accessories,Minnesota,Summer,2.9,True,True,True,31,Annually,2023-06-07,2,56,112.0,No Holiday,2023,6,7,Adult,31-40
187,188,19,Male,Shoes,Footwear,Georgia,Spring,3.3,True,True,True,1,Bi-Weekly,2023-05-03,3,94,282.0,No Holiday,2023,5,3,Young Adult,0-10
188,189,50,Male,Hoodie,Clothing,Arkansas,Spring,3.1,True,True,True,5,Bi-Weekly,2023-01-30,1,53,53.0,No Holiday,2023,1,30,Adult,0-10
189,190,36,Male,Blouse,Clothing,West Virginia,Fall,4.4,True,True,True,4,Weekly,2023-05-04,3,82,246.0,No Holiday,2023,5,4,Adult,0-10
190,191,65,Male,Coat,Outerwear,Indiana,Fall,3.0,True,True,True,48,Quarterly,2023-10-18,1,70,70.0,No Holiday,2023,10,18,Senior,41-50
191,192,64,Male,Hat,Accessories,Utah,Fall,3.9,True,True,True,29,Every 3 Months,2023-02-10,2,76,152.0,No Holiday,2023,2,10,Senior,21-30
192,193,46,Male,Shoes,Footwear,Nebraska,Summer,2.9,True,True,True,12,Bi-Weekly,2023-02-13,3,29,87.0,No Holiday,2023,2,13,Adult,11-20
193,194,36,Male,Belt,Accessories,North Dakota,Fall,3.0,True,True,True,29,Annually,2023-09-06,4,100,400.0,No Holiday,2023,9,6,Adult,21-30
194,195,51,Male,Backpack,Accessories,Missouri,Spring,3.1,True,True,True,15,Quarterly,2023-02-05,1,94,94.0,No Holiday,2023,2,5,Senior,11-20
195,196,51,Male,Jacket,Outerwear,New York,Fall,4.3,True,True,True,34,Monthly,2023-09-30,3,25,75.0,No Holiday,2023,9,30,Senior,31-40
196,197,38,Male,Boots,Footwear,Washington,Summer,3.9,True,True,True,41,Fortnightly,2023-03-06,4,88,352.0,No Holiday,2023,3,6,Adult,41-50
197,198,59,Male,Scarf,Accessories,South Carolina,Fall,3.2,True,True,True,41,Monthly,2023-03-07,3,78,234.0,No Holiday,2023,3,7,Senior,41-50
198,199,57,Male,Jewelry,Accessories,Utah,Winter,4.8,True,True,True,39,Fortnightly,2023-12-04,3,45,135.0,No Holiday,2023,12,4,Senior,31-40
199,200,54,Male,Hat,Accessories,Idaho,Summer,3.8,True,True,True,32,Weekly,2023-09-01,3,73,219.0,No Holiday,2023,9,1,Senior,31-40
200,201,25,Male,Dress,Clothing,Pennsylvania,Summer,3.3,True,True,True,29,Monthly,2023-10-09,1,61,61.0,No Holiday,2023,10,9,Young Adult,21-30
201,202,69,Male,Blouse,Clothing,Missouri,Fall,4.3,True,True,True,15,Annually,2023-03-26,4,22,88.0,No Holiday,2023,3,26,Elderly,11-20
202,203,57,Male,Hat,Accessories,Nebraska,Spring,2.7,True,True,True,33,Annually,2023-05-16,2,38,76.0,No Holiday,2023,5,16,Senior,31-40
203,204,70,Male,Scarf,Accessories,Indiana,Fall,3.2,True,True,True,18,Weekly,2023-09-28,1,38,38.0,No Holiday,2023,9,28,Elderly,11-20
204,205,24,Male,Sneakers,Footwear,Arizona,Fall,4.0,True,True,True,35,Bi-Weekly,2023-11-07,1,100,100.0,No Holiday,2023,11,7,Young Adult,31-40
205,206,67,Male,Shirt,Clothing,Hawaii,Winter,3.0,True,True,True,25,Weekly,2023-08-05,1,64,64.0,No Holiday,2023,8,5,Elderly,21-30
206,207,24,Male,T-shirt,Clothing,Wisconsin,Summer,4.2,True,True,True,6,Fortnightly,2023-04-19,2,55,110.0,No Holiday,2023,4,19,Young Adult,0-10
207,208,62,Male,Gloves,Accessories,Rhode Island,Summer,2.9,True,True,True,17,Bi-Weekly,2023-10-04,4,91,364.0,No Holiday,2023,10,4,Senior,11-20
208,209,57,Male,Skirt,Clothing,Wisconsin,Spring,4.1,True,True,True,17,Monthly,2023-12-20,4,38,152.0,No Holiday,2023,12,20,Senior,11-20
209,210,55,Male,Sandals,Footwear,Minnesota,Winter,3.2,True,True,True,44,Every 3 Months,2023-04-13,4,97,388.0,No Holiday,2023,4,13,Senior,41-50
210,211,45,Male,Jacket,Outerwear,Vermont,Fall,3.0,True,True,True,6,Fortnightly,2024-01-01,3,22,66.0,No Holiday,2024,1,1,Adult,0-10
211,212,69,Male,Skirt,Clothing,South Dakota,Fall,4.2,True,True,True,45,Fortnightly,2023-06-09,3,92,276.0,No Holiday,2023,6,9,Elderly,41-50
212,213,67,Male,Handbag,Accessories,Virginia,Fall,4.2,True,True,True,7,Annually,2023-07-24,3,84,252.0,No Holiday,2023,7,24,Elderly,0-10
213,214,30,Male,Handbag,Accessories,Nevada,Fall,4.4,True,True,True,11,Every 3 Months,2023-12-10,2,93,186.0,No Holiday,2023,12,10,Young Adult,11-20
214,215,24,Male,Jacket,Outerwear,Hawaii,Summer,4.2,True,True,True,41,Every 3 Months,2023-11-29,3,50,150.0,No Holiday,2023,11,29,Young Adult,41-50
215,216,62,Male,Scarf,Accessories,New Jersey,Spring,2.8,True,True,True,24,Bi-Weekly,2023-07-11,2,64,128.0,No Holiday,2023,7,11,Senior,21-30
216,217,43,Male,Shorts,Clothing,Massachusetts,Spring,3.7,True,True,True,21,Weekly,2023-08-13,4,61,244.0,No Holiday,2023,8,13,Adult,21-30
217,218,35,Male,Sunglasses,Accessories,Oklahoma,Winter,3.5,True,True,True,24,Annually,2023-09-22,3,48,144.0,No Holiday,2023,9,22,Young Adult,21-30
218,219,28,Male,T-shirt,Clothing,California,Spring,2.9,True,True,True,8,Quarterly,2023-08-20,3,45,135.0,No Holiday,2023,8,20,Young Adult,0-10
219,220,32,Male,Belt,Accessories,Nevada,Spring,3.0,True,True,True,12,Fortnightly,2023-03-03,1,88,88.0,No Holiday,2023,3,3,Young Adult,11-20
220,221,39,Male,Sneakers,Footwear,Arizona,Spring,3.7,True,True,True,48,Fortnightly,2023-05-07,2,57,114.0,No Holiday,2023,5,7,Adult,41-50
221,222,28,Male,Hat,Accessories,North Carolina,Summer,4.4,True,True,True,6,Quarterly,2023-04-26,4,68,272.0,No Holiday,2023,4,26,Young Adult,0-10
222,223,47,Male,Gloves,Accessories,New York,Spring,4.5,True,True,True,14,Fortnightly,2023-02-02,1,94,94.0,No Holiday,2023,2,2,Adult,11-20
223,224,20,Male,Pants,Clothing,Wyoming,Spring,4.8,True,True,True,34,Annually,2023-06-23,1,41,41.0,No Holiday,2023,6,23,Young Adult,31-40
224,225,63,Male,Socks,Clothing,South Dakota,Summer,2.9,True,True,True,12,Every 3 Months,2023-01-11,4,83,332.0,No Holiday,2023,1,11,Senior,11-20
225,226,25,Male,Jacket,Outerwear,Arkansas,Spring,3.2,True,True,True,11,Annually,2023-10-29,1,22,22.0,No Holiday,2023,10,29,Young Adult,11-20
226,227,29,Male,Shoes,Footwear,Texas,Spring,3.3,True,True,True,5,Monthly,2023-10-11,2,74,148.0,No Holiday,2023,10,11,Young Adult,0-10
227,228,50,Male,Jeans,Clothing,Rhode Island,Winter,4.2,True,True,True,25,Fortnightly,2023-04-28,2,90,180.0,No Holiday,2023,4,28,Adult,21-30
228,229,18,Male,Socks,Clothing,New Hampshire,Spring,2.9,True,True,True,11,Annually,2023-10-29,3,79,237.0,No Holiday,2023,10,29,Child,11-20
229,230,70,Male,Sandals,Footwear,Ohio,Spring,4.6,True,True,True,27,Every 3 Months,2023-04-23,1,28,28.0,No Holiday,2023,4,23,Elderly,21-30
230,231,66,Male,Scarf,Accessories,Utah,Fall,4.1,True,True,True,43,Annually,2023-01-04,3,88,264.0,No Holiday,2023,1,4,Elderly,41-50
231,232,28,Male,Blouse,Clothing,Tennessee,Spring,3.1,True,True,True,18,Every 3 Months,2023-02-06,1,26,26.0,No Holiday,2023,2,6,Young Adult,11-20
232,233,54,Male,Jewelry,Accessories,Hawaii,Winter,4.2,True,True,True,32,Bi-Weekly,2023-12-29,2,27,54.0,No Holiday,2023,12,29,Senior,31-40
233,234,19,Male,Sweater,Clothing,Arizona,Fall,4.5,True,True,True,27,Every 3 Months,2023-11-20,2,83,166.0,No Holiday,2023,11,20,Young Adult,21-30
234,235,20,Male,Gloves,Accessories,South Dakota,Summer,3.7,True,True,True,24,Weekly,2023-01-31,2,39,78.0,No Holiday,2023,1,31,Young Adult,21-30
235,236,43,Male,Sunglasses,Accessories,New Jersey,Winter,3.7,True,True,True,31,Quarterly,2023-04-28,1,89,89.0,No Holiday,2023,4,28,Adult,31-40
236,237,38,Male,Coat,Outerwear,North Dakota,Winter,3.4,True,True,True,39,Fortnightly,2023-02-04,2,68,136.0,No Holiday,2023,2,4,Adult,31-40
237,238,50,Male,Dress,Clothing,Iowa,Summer,3.0,True,True,True,36,Fortnightly,2023-01-17,1,90,90.0,No Holiday,2023,1,17,Adult,31-40
238,239,64,Male,Skirt,Clothing,Ohio,Fall,4.2,True,True,True,5,Annually,2023-06-19,3,34,102.0,No Holiday,2023,6,19,Senior,0-10
239,240,49,Male,Pants,Clothing,Vermont,Summer,2.9,True,True,True,47,Bi-Weekly,2023-02-06,1,51,51.0,No Holiday,2023,2,6,Adult,41-50
240,241,47,Male,Sweater,Clothing,Montana,Winter,3.5,True,True,True,29,Fortnightly,2023-09-21,3,45,135.0,No Holiday,2023,9,21,Adult,21-30
241,242,36,Male,Hoodie,Clothing,Delaware,Winter,4.1,True,True,True,43,Bi-Weekly,2023-05-02,1,88,88.0,No Holiday,2023,5,2,Adult,41-50
242,243,55,Male,Coat,Outerwear,New York,Summer,4.3,True,True,True,40,Every 3 Months,2023-05-23,3,85,255.0,No Holiday,2023,5,23,Senior,41-50
243,244,25,Male,Jewelry,Accessories,Kentucky,Winter,2.8,True,True,True,4,Monthly,2023-12-09,2,100,200.0,No Holiday,2023,12,9,Young Adult,0-10
244,245,53,Male,Belt,Accessories,Oregon,Spring,4.9,True,True,True,39,Weekly,2023-09-06,3,42,126.0,No Holiday,2023,9,6,Senior,31-40
245,246,49,Male,Sandals,Footwear,Rhode Island,Summer,3.3,True,True,True,45,Fortnightly,2023-04-20,2,53,106.0,No Holiday,2023,4,20,Adult,41-50
246,247,35,Male,Sunglasses,Accessories,Nevada,Spring,3.2,True,True,True,20,Bi-Weekly,2023-10-04,2,86,172.0,No Holiday,2023,10,4,Young Adult,21-30
247,248,29,Male,Sweater,Clothing,Montana,Spring,4.4,True,True,True,14,Weekly,2023-03-09,3,66,198.0,No Holiday,2023,3,9,Young Adult,11-20
248,249,47,Male,Belt,Accessories,Pennsylvania,Winter,4.8,True,True,True,33,Weekly,2023-10-20,1,100,100.0,No Holiday,2023,10,20,Adult,31-40
249,250,53,Male,Handbag,Accessories,Alaska,Fall,4.2,True,True,True,18,Annually,2023-10-23,1,47,47.0,No Holiday,2023,10,23,Senior,11-20
250,251,33,Male,Skirt,Clothing,Mississippi,Fall,4.0,True,True,True,9,Weekly,2023-08-31,4,25,100.0,No Holiday,2023,8,31,Young Adult,0-10
251,252,21,Male,Handbag,Accessories,Wyoming,Winter,2.5,True,True,True,34,Annually,2023-05-05,1,51,51.0,No Holiday,2023,5,5,Young Adult,31-40
252,253,32,Male,Shorts,Clothing,Delaware,Summer,3.9,True,True,True,33,Fortnightly,2023-08-31,4,41,164.0,No Holiday,2023,8,31,Young Adult,31-40
253,254,52,Male,Boots,Footwear,Oklahoma,Winter,4.9,True,True,True,15,Bi-Weekly,2023-07-28,1,73,73.0,No Holiday,2023,7,28,Senior,11-20
254,255,67,Male,Sunglasses,Accessories,Indiana,Winter,3.5,True,True,True,4,Bi-Weekly,2023-04-08,1,42,42.0,No Holiday,2023,4,8,Elderly,0-10
255,256,43,Male,Scarf,Accessories,Maryland,Spring,4.2,True,True,True,25,Annually,2023-02-18,2,20,40.0,No Holiday,2023,2,18,Adult,21-30
256,257,58,Male,Jewelry,Accessories,South Dakota,Spring,4.7,True,True,True,20,Every 3 Months,2023-02-19,4,30,120.0,No Holiday,2023,2,19,Senior,21-30
257,258,20,Male,Handbag,Accessories,West Virginia,Summer,4.5,True,True,True,5,Quarterly,2023-12-04,1,53,53.0,No Holiday,2023,12,4,Young Adult,0-10
258,259,61,Male,Gloves,Accessories,Alabama,Spring,2.8,True,True,True,16,Quarterly,2023-08-09,4,74,296.0,No Holiday,2023,8,9,Senior,11-20
259,260,32,Male,Jeans,Clothing,Louisiana,Fall,2.9,True,True,True,13,Annually,2023-07-01,2,57,114.0,No Holiday,2023,7,1,Young Adult,11-20
260,261,38,Male,Hat,Accessories,Montana,Winter,3.2,True,True,True,11,Every 3 Months,2023-08-05,2,57,114.0,No Holiday,2023,8,5,Adult,11-20
261,262,21,Male,Jeans,Clothing,California,Winter,4.9,True,True,True,21,Annually,2023-07-30,4,77,308.0,No Holiday,2023,7,30,Young Adult,21-30
262,263,37,Male,Pants,Clothing,Hawaii,Summer,3.7,True,True,True,6,Annually,2023-08-28,2,40,80.0,No Holiday,2023,8,28,Adult,0-10
263,264,27,Male,Shorts,Clothing,Iowa,Summer,4.3,True,True,True,29,Monthly,2023-01-28,3,46,138.0,No Holiday,2023,1,28,Young Adult,21-30
264,265,36,Male,Pants,Clothing,Colorado,Fall,3.9,True,True,True,15,Annually,2023-12-11,3,78,234.0,No Holiday,2023,12,11,Adult,11-20
265,266,32,Male,Backpack,Accessories,Michigan,Spring,3.2,True,True,True,17,Bi-Weekly,2023-12-01,2,59,118.0,No Holiday,2023,12,1,Young Adult,11-20
266,267,51,Male,Jewelry,Accessories,Louisiana,Summer,3.1,True,True,True,32,Weekly,2023-11-27,3,75,225.0,Cyber Monday,2023,11,27,Senior,31-40
267,268,64,Male,Sweater,Clothing,Maryland,Spring,3.9,True,True,True,42,Annually,2023-02-20,1,54,54.0,No Holiday,2023,2,20,Senior,41-50
268,269,68,Male,Shoes,Footwear,Georgia,Spring,2.6,True,True,True,21,Monthly,2023-02-01,4,42,168.0,No Holiday,2023,2,1,Elderly,21-30
269,270,68,Male,Blouse,Clothing,Georgia,Winter,3.3,True,True,True,9,Bi-Weekly,2023-07-26,1,44,44.0,No Holiday,2023,7,26,Elderly,0-10
270,271,33,Male,Jeans,Clothing,North Dakota,Fall,4.6,True,True,True,16,Annually,2023-06-23,4,52,208.0,No Holiday,2023,6,23,Young Adult,11-20
271,272,65,Male,Sunglasses,Accessories,Maryland,Summer,4.6,True,True,True,42,Fortnightly,2023-02-25,2,69,138.0,No Holiday,2023,2,25,Senior,41-50
272,273,48,Male,Jewelry,Accessories,Oregon,Summer,4.4,True,True,True,37,Bi-Weekly,2023-05-08,1,26,26.0,No Holiday,2023,5,8,Adult,31-40
273,274,69,Male,Coat,Outerwear,North Dakota,Spring,4.2,True,True,True,32,Quarterly,2023-04-09,2,33,66.0,Easter Sunday,2023,4,9,Elderly,31-40
274,275,59,Male,Jewelry,Accessories,Maryland,Spring,3.0,True,True,True,28,Bi-Weekly,2023-04-08,2,32,64.0,No Holiday,2023,4,8,Senior,21-30
275,276,48,Male,Backpack,Accessories,Virginia,Winter,4.0,True,True,True,13,Weekly,2023-10-02,4,85,340.0,No Holiday,2023,10,2,Adult,11-20
276,277,25,Male,Skirt,Clothing,South Dakota,Fall,3.5,True,True,True,11,Fortnightly,2023-08-18,4,30,120.0,No Holiday,2023,8,18,Young Adult,11-20
277,278,29,Male,Shirt,Clothing,Georgia,Winter,3.0,True,True,True,36,Bi-Weekly,2023-03-13,4,29,116.0,No Holiday,2023,3,13,Young Adult,31-40
278,279,57,Male,Sweater,Clothing,Hawaii,Spring,3.7,True,True,True,23,Annually,2023-08-05,1,95,95.0,No Holiday,2023,8,5,Senior,21-30
279,280,23,Male,Sneakers,Footwear,Arkansas,Summer,4.0,True,True,True,37,Monthly,2023-04-04,3,69,207.0,No Holiday,2023,4,4,Young Adult,31-40
280,281,45,Male,Sandals,Footwear,Montana,Fall,4.2,True,True,True,21,Bi-Weekly,2023-05-23,4,69,276.0,No Holiday,2023,5,23,Adult,21-30
281,282,38,Male,Belt,Accessories,Oklahoma,Spring,2.5,True,True,True,22,Bi-Weekly,2023-08-25,4,61,244.0,No Holiday,2023,8,25,Adult,21-30
282,283,21,Male,Skirt,Clothing,Minnesota,Summer,3.0,True,True,True,9,Monthly,2023-05-08,1,94,94.0,No Holiday,2023,5,8,Young Adult,0-10
283,284,32,Male,Sweater,Clothing,Montana,Fall,3.2,True,True,True,16,Annually,2023-02-08,4,30,120.0,No Holiday,2023,2,8,Young Adult,11-20
284,285,63,Male,Skirt,Clothing,Ohio,Summer,3.5,True,True,True,4,Quarterly,2023-08-15,1,45,45.0,No Holiday,2023,8,15,Senior,0-10
285,286,29,Male,Handbag,Accessories,Kentucky,Summer,4.8,True,True,True,3,Bi-Weekly,2023-10-09,2,39,78.0,No Holiday,2023,10,9,Young Adult,0-10
286,287,27,Male,Jewelry,Accessories,Nebraska,Summer,2.6,True,True,True,6,Annually,2023-02-20,4,51,204.0,No Holiday,2023,2,20,Young Adult,0-10
287,288,56,Male,Scarf,Accessories,Delaware,Spring,3.4,True,True,True,18,Fortnightly,2023-01-26,4,37,148.0,No Holiday,2023,1,26,Senior,11-20
288,289,30,Male,T-shirt,Clothing,North Carolina,Winter,3.7,True,True,True,34,Bi-Weekly,2023-11-30,2,62,124.0,No Holiday,2023,11,30,Young Adult,31-40
289,290,49,Male,Coat,Outerwear,New York,Fall,4.5,True,True,True,26,Monthly,2023-10-04,2,85,170.0,No Holiday,2023,10,4,Adult,21-30
290,291,58,Male,T-shirt,Clothing,Colorado,Winter,3.7,True,True,True,50,Weekly,2023-01-08,2,33,66.0,No Holiday,2023,1,8,Senior,50+
291,292,57,Male,Dress,Clothing,Delaware,Fall,3.3,True,True,True,40,Monthly,2023-02-17,4,26,104.0,No Holiday,2023,2,17,Senior,41-50
292,293,60,Male,Shoes,Footwear,Utah,Spring,4.7,True,True,True,24,Quarterly,2023-05-02,3,99,297.0,No Holiday,2023,5,2,Senior,21-30
293,294,69,Male,Handbag,Accessories,Connecticut,Spring,2.7,True,True,True,33,Annually,2023-03-27,3,39,117.0,No Holiday,2023,3,27,Elderly,31-40
294,295,70,Male,Skirt,Clothing,New Jersey,Spring,4.6,True,True,True,19,Every 3 Months,2023-07-28,3,20,60.0,No Holiday,2023,7,28,Elderly,11-20
295,296,53,Male,Sunglasses,Accessories,West Virginia,Winter,2.7,True,True,True,24,Quarterly,2023-09-06,4,42,168.0,No Holiday,2023,9,6,Senior,21-30
296,297,25,Male,Sandals,Footwear,Indiana,Spring,4.8,True,True,True,19,Weekly,2023-09-04,2,74,148.0,No Holiday,2023,9,4,Young Adult,11-20
297,298,48,Male,Shoes,Footwear,Delaware,Summer,4.4,True,True,True,4,Bi-Weekly,2023-04-20,4,26,104.0,No Holiday,2023,4,20,Adult,0-10
298,299,69,Male,T-shirt,Clothing,Maryland,Winter,4.0,True,True,True,11,Every 3 Months,2023-07-25,2,53,106.0,No Holiday,2023,7,25,Elderly,11-20
299,300,25,Male,Sneakers,Footwear,Pennsylvania,Summer,3.2,True,True,True,28,Fortnightly,2023-01-31,4,80,320.0,No Holiday,2023,1,31,Young Adult,21-30
300,301,29,Male,Hat,Accessories,Iowa,Spring,4.4,True,True,True,24,Weekly,2023-03-26,4,98,392.0,No Holiday,2023,3,26,Young Adult,21-30
301,302,46,Male,Skirt,Clothing,Pennsylvania,Spring,3.8,True,True,True,25,Every 3 Months,2023-07-14,2,95,190.0,No Holiday,2023,7,14,Adult,21-30
302,303,37,Male,Sweater,Clothing,Delaware,Summer,3.6,True,True,True,27,Every 3 Months,2023-01-02,3,44,132.0,No Holiday,2023,1,2,Adult,21-30
303,304,20,Male,Sandals,Footwear,Oregon,Summer,3.3,True,True,True,49,Weekly,2023-07-19,2,60,120.0,No Holiday,2023,7,19,Young Adult,41-50
304,305,40,Male,Dress,Clothing,Oregon,Winter,3.4,True,True,True,45,Bi-Weekly,2023-05-16,1,84,84.0,No Holiday,2023,5,16,Adult,41-50
305,306,60,Male,Sweater,Clothing,Utah,Fall,3.5,True,True,True,26,Annually,2023-08-21,1,59,59.0,No Holiday,2023,8,21,Senior,21-30
306,307,26,Male,Jacket,Outerwear,North Dakota,Summer,3.6,True,True,True,4,Annually,2023-05-27,2,49,98.0,No Holiday,2023,5,27,Young Adult,0-10
307,308,29,Male,Gloves,Accessories,Florida,Winter,3.2,True,True,True,3,Every 3 Months,2023-08-05,4,32,128.0,No Holiday,2023,8,5,Young Adult,0-10
308,309,66,Male,Handbag,Accessories,Maryland,Fall,3.7,True,True,True,45,Bi-Weekly,2023-12-23,1,29,29.0,No Holiday,2023,12,23,Elderly,41-50
309,310,66,Male,Dress,Clothing,Minnesota,Spring,4.5,True,True,True,21,Fortnightly,2023-10-12,1,22,22.0,No Holiday,2023,10,12,Elderly,21-30
310,311,56,Male,Pants,Clothing,Montana,Winter,4.6,True,True,True,50,Fortnightly,2023-12-05,4,85,340.0,No Holiday,2023,12,5,Senior,50+
311,312,69,Male,Jeans,Clothing,Rhode Island,Winter,4.1,True,True,True,19,Monthly,2023-09-07,4,52,208.0,No Holiday,2023,9,7,Elderly,11-20
312,313,38,Male,Pants,Clothing,Massachusetts,Spring,3.4,True,True,True,6,Annually,2023-03-21,3,89,267.0,No Holiday,2023,3,21,Adult,0-10
313,314,42,Male,Dress,Clothing,Vermont,Spring,3.7,True,True,True,50,Every 3 Months,2023-04-08,4,77,308.0,No Holiday,2023,4,8,Adult,50+
314,315,30,Male,Pants,Clothing,New Jersey,Summer,3.3,True,True,True,17,Every 3 Months,2023-06-01,2,24,48.0,No Holiday,2023,6,1,Young Adult,11-20
315,316,66,Male,Jewelry,Accessories,Wisconsin,Spring,4.5,True,True,True,24,Annually,2023-04-22,2,24,48.0,No Holiday,2023,4,22,Elderly,21-30
316,317,36,Male,Handbag,Accessories,California,Fall,3.3,True,True,True,46,Monthly,2023-01-30,3,22,66.0,No Holiday,2023,1,30,Adult,41-50
317,318,58,Male,Sweater,Clothing,West Virginia,Fall,4.3,True,True,True,42,Every 3 Months,2023-10-24,1,82,82.0,No Holiday,2023,10,24,Senior,41-50
318,319,45,Male,Backpack,Accessories,South Dakota,Winter,2.5,True,True,True,10,Annually,2023-10-05,1,67,67.0,No Holiday,2023,10,5,Adult,11-20
319,320,47,Male,Shorts,Clothing,Maine,Spring,2.6,True,True,True,1,Every 3 Months,2023-02-01,4,74,296.0,No Holiday,2023,2,1,Adult,0-10
320,321,66,Male,Jewelry,Accessories,Kansas,Summer,4.9,True,True,True,28,Quarterly,2023-06-10,2,72,144.0,No Holiday,2023,6,10,Elderly,21-30
321,322,41,Male,Sneakers,Footwear,Vermont,Summer,4.7,True,True,True,48,Quarterly,2023-01-30,1,36,36.0,No Holiday,2023,1,30,Adult,41-50
322,323,41,Male,Belt,Accessories,Tennessee,Winter,3.0,True,True,True,47,Monthly,2023-01-26,3,95,285.0,No Holiday,2023,1,26,Adult,41-50
323,324,66,Male,Hoodie,Clothing,Tennessee,Winter,3.5,True,True,True,29,Bi-Weekly,2023-10-27,3,78,234.0,No Holiday,2023,10,27,Elderly,21-30
324,325,37,Male,Shirt,Clothing,Wyoming,Summer,4.8,True,True,True,37,Quarterly,2023-09-02,2,82,164.0,No Holiday,2023,9,2,Adult,31-40
325,326,70,Male,Pants,Clothing,Vermont,Winter,4.3,True,True,True,38,Annually,2023-09-15,3,70,210.0,No Holiday,2023,9,15,Elderly,31-40
326,327,62,Male,Scarf,Accessories,New Jersey,Fall,3.2,True,True,True,48,Weekly,2023-09-29,3,41,123.0,No Holiday,2023,9,29,Senior,41-50
